-1.05204	-8.24098	14.62000	0	49	0
-0.83081	-8.33580	14.60000	0	49	0
-0.41995	-8.39900	14.50000	0	49	0
-0.16710	-8.43061	14.54000	0	49	0
0.24376	-8.43061	14.66000	0	49	0
0.46500	-8.46222	14.62000	0	49	0
1.00228	-8.43061	14.50000	0	49	0
1.28674	-8.36740	14.54000	0	49	0
1.76081	-8.27258	14.58000	0	49	0
2.01365	-8.20937	14.66000	0	49	0
2.32970	-8.14616	14.62000	0	49	0
2.83538	-7.95653	14.60000	0	49	0
2.99341	-7.86172	14.50000	0	49	0
3.34106	-7.67209	14.68000	0	49	0
3.65712	-7.57728	14.50000	0	49	0
3.90995	-7.45085	14.50000	0	49	0
4.13120	-7.19801	14.62000	0	49	0
4.47885	-6.94517	14.52000	0	49	0
4.60527	-6.75554	14.56000	0	49	0
4.76330	-6.59751	14.66000	0	49	0
5.04774	-6.31307	14.68000	0	49	0
5.41237	-5.99183	14.56000	0	49	0
5.74306	-5.71257	14.58000	0	49	0
6.02750	-5.39652	14.58000	0	49	0
6.21713	-5.20689	14.62000	0	49	0
6.37516	-4.92244	14.50000	0	49	0
6.53318	-4.63800	14.62000	0	49	0
6.62799	-4.22713	14.62000	0	49	0
6.75442	-3.53182	14.52000	0	49	0
6.78602	-2.93132	14.66000	0	49	0
6.78602	-2.58366	14.58000	0	49	0
6.78602	-2.23601	14.68000	0	49	0
6.78602	-1.76193	14.62000	0	49	0
6.78602	-1.35107	14.56000	0	49	0
6.78602	-0.94020	14.64000	0	49	0
6.75442	-0.62415	14.66000	0	49	0
6.72281	-0.21328	14.66000	0	49	0
6.69120	0.22919	14.54000	0	49	0
6.65960	0.64005	14.68000	0	49	0
6.65960	0.86130	14.52000	0	49	0
6.59639	1.20895	14.56000	0	49	0
6.59639	1.58821	14.60000	0	49	0
6.46997	1.93586	14.68000	0	49	0
6.34355	2.22031	14.66000	0	49	0
6.24874	2.78920	14.58000	0	49	0
6.15392	3.13686	14.50000	0	49	0
5.99448	3.42131	14.64000	0	49	0
5.86948	3.70575	14.62000	0	49	0
5.74306	4.02180	14.56000	0	49	0
5.54164	4.38927	14.62000	0	49	0
5.28879	4.80014	14.52000	0	49	0
5.20577	5.09638	14.60000	0	49	0
4.96614	5.50724	14.58000	0	49	0
4.68169	5.94971	14.54000	0	49	0
4.41564	6.29737	14.50000	0	49	0
4.22601	6.51861	14.68000	0	49	0
4.06798	6.77145	14.64000	0	49	0
3.75193	7.15071	14.56000	0	49	0
3.56230	7.34034	14.64000	0	49	0
3.27785	7.56157	14.54000	0	49	0
2.89859	7.78281	14.62000	0	49	0
2.61415	7.94084	14.50000	0	49	0
2.32970	8.03566	14.52000	0	49	0
1.88723	8.19368	14.62000	0	49	0
1.56600	8.28849	14.60000	0	49	0
1.19192	8.38331	14.64000	0	49	0
0.93907	8.39652	14.60000	0	49	0
0.65463	8.45973	14.58000	0	49	0
0.05413	8.56115	14.14500	0	49	0
-0.29352	8.50973	14.16500	0	49	0
-0.76760	8.38331	14.12500	0	49	0
-1.02044	8.32010	14.12500	0	49	0
-1.46291	8.25689	14.14500	0	49	0
-1.93699	8.13047	14.20500	0	49	0
-2.34786	7.97245	14.24500	0	49	0
-2.82193	7.68800	14.12500	0	49	0
-3.10638	7.56157	14.26500	0	49	0
-3.33280	7.32194	14.14500	0	49	0
-3.52243	7.13232	14.26500	0	49	0
-3.86490	6.89787	14.26500	0	49	0
-4.05453	6.61342	14.26500	0	49	0
-4.30737	6.36058	14.26500	0	49	0
-4.46540	6.10774	14.18500	0	49	0
-4.59182	5.85490	14.18500	0	49	0
-4.74984	5.63367	14.22500	0	49	0
-4.97108	5.34922	14.30500	0	49	0
-5.12911	5.00156	14.30500	0	49	0
-5.22392	4.65391	14.28500	0	49	0
-5.35034	4.43267	14.14500	0	49	0
-5.47676	4.17983	14.28500	0	49	0
-5.57158	3.83218	14.16500	0	49	0
-5.72960	3.48452	14.24500	0	49	0
-5.91405	2.94723	14.24500	0	49	0
-6.03386	2.34673	14.12500	0	49	0
-6.09708	1.99908	14.18500	0	49	0
-6.15368	1.46179	14.28500	0	49	0
-6.18529	1.05093	14.12500	0	49	0
-6.20368	0.64005	14.14500	0	49	0
-6.23529	0.16598	14.16500	0	49	0
-6.23529	-0.11847	14.22500	0	49	0
-6.23529	-0.44254	14.12500	0	49	0
-6.23529	-0.75057	14.30500	0	49	0
-6.25510	-1.03502	14.20500	0	49	0
-6.26689	-1.41427	14.26500	0	49	0
-6.26689	-1.63551	14.28500	0	49	0
-6.20368	-2.07799	14.18500	0	49	0
-6.17207	-2.45724	14.22500	0	49	0
-6.06405	-2.86811	14.14500	0	49	0
-6.03245	-3.31058	14.16500	0	49	0
-5.93763	-3.59503	14.12500	0	49	0
-5.84281	-3.97429	14.14500	0	49	0
-5.74799	-4.32194	14.24500	0	49	0
-5.69799	-4.63800	14.20500	0	49	0
-5.57158	-4.95405	14.12500	0	49	0
-5.35034	-5.33331	14.24500	0	49	0
-5.16071	-5.74418	14.14500	0	49	0
-4.81824	-6.01683	14.28500	0	49	0
-4.49700	-6.28146	14.30500	0	49	0
-4.21256	-6.56591	14.28500	0	49	0
-3.83329	-6.81875	14.20500	0	49	0
-3.54885	-7.07159	14.14500	0	49	0
-3.35922	-7.22961	14.20500	0	49	0
-3.04317	-7.48245	14.18500	0	49	0
-2.79033	-7.64049	14.30500	0	49	0
-2.34786	-7.89332	14.28500	0	49	0
-1.93699	-8.08296	14.28500	0	49	0
-1.52612	-8.27258	14.12500	0	49	0
-1.14686	-8.36740	14.28500	0	49	0
-0.83081	-8.43061	14.26500	0	49	0
-0.60957	-8.43061	14.26500	0	49	0
-0.35673	-8.43061	14.28500	0	49	0
-0.00908	-8.43061	14.18500	0	49	0
0.40179	-8.49382	14.28500	0	49	0
0.84426	-8.46222	14.18500	0	49	0
1.19192	-8.46222	14.26500	0	49	0
1.72921	-8.33580	14.14500	0	49	0
2.10846	-8.20937	14.12500	0	49	0
2.36130	-8.14616	14.26500	0	49	0
2.61415	-7.98814	14.18500	0	49	0
2.93538	-7.89332	14.20500	0	49	0
3.09341	-7.76691	14.30500	0	49	0
3.43588	-7.60888	14.24500	0	49	0
3.87835	-7.45085	14.22500	0	49	0
4.13120	-7.22961	14.14500	0	49	0
4.41564	-7.03998	14.12500	0	49	0
4.74632	-6.81733	14.30500	0	49	0
5.01613	-6.56591	14.30500	0	49	0
5.27040	-6.35647	14.24500	0	49	0
5.55342	-6.15504	14.28500	0	49	0
5.77466	-5.93380	14.18500	0	49	0
5.99590	-5.71257	14.20500	0	49	0
6.09071	-5.52294	14.28500	0	49	0
6.24874	-5.30171	14.20500	0	49	0
6.43837	-4.85924	14.30500	0	49	0
6.53318	-4.54318	14.30500	0	49	0
6.62799	-4.29034	14.16500	0	49	0
6.78602	-3.72145	14.22500	0	49	0
6.81763	-3.34219	14.22500	0	49	0
6.81763	-2.96292	14.18500	0	49	0
6.88084	-2.45724	14.18500	0	49	0
6.88084	-2.04638	14.18500	0	49	0
6.88084	-1.54069	14.26500	0	49	0
6.88084	-1.16144	14.20500	0	49	0
6.88084	-0.90860	14.18500	0	49	0
6.81763	-0.43452	14.28500	0	49	0
6.75442	-0.08686	14.12500	0	49	0
6.72281	0.29240	14.28500	0	49	0
6.65960	0.73487	14.28500	0	49	0
6.62799	1.14574	14.12500	0	49	0
6.50157	1.74624	14.24500	0	49	0
6.40676	2.31513	14.28500	0	49	0
6.28034	2.91563	14.14500	0	49	0
6.12231	3.38970	14.30500	0	49	0
5.83787	3.89539	14.28500	0	49	0
5.67984	4.24304	14.30500	0	49	0
5.39540	4.78033	14.26500	0	49	0
5.17416	5.15959	14.16500	0	49	0
5.00434	5.48601	14.16500	0	49	0
4.73311	5.91009	14.28500	0	49	0
4.44866	6.35256	14.16500	0	49	0
4.15101	6.73182	14.28500	0	49	0
3.74014	7.07948	14.30500	0	49	0
3.30946	7.49695	14.12500	0	49	0
2.70897	7.93942	14.26500	0	49	0
2.32970	8.06584	14.28500	0	49	0
1.85562	8.22528	14.14500	0	49	0
1.53958	8.32010	14.22500	0	49	0
1.12871	8.44652	14.28500	0	49	0
0.65463	8.55454	14.24500	0	49	0
0.30698	8.54275	14.14500	0	49	0
0.05413	8.69936	13.79000	0	49	0
-0.26192	8.62294	13.83000	0	49	0
-0.57797	8.55973	13.79000	0	49	0
-0.83081	8.55973	13.85000	0	49	0
-1.14686	8.46491	13.91000	0	49	0
-1.55773	8.33850	13.87000	0	49	0
-1.84218	8.24368	13.79000	0	49	0
-2.21483	8.08565	13.87000	0	49	0
-2.43607	7.95923	13.85000	0	49	0
-2.68891	7.86442	13.81000	0	49	0
-3.00495	7.67479	13.93000	0	49	0
-3.35262	7.35873	13.79000	0	49	0
-3.66866	7.13750	13.83000	0	49	0
-3.99132	6.89787	13.87000	0	49	0
-4.18095	6.61342	13.77000	0	49	0
-4.40219	6.29737	13.91000	0	49	0
-4.65503	6.07614	13.79000	0	49	0
-4.74984	5.82329	13.77000	0	49	0
-4.87627	5.47564	13.77000	0	49	0
-5.12911	5.15959	13.93000	0	49	0
-5.35034	4.65391	13.89000	0	49	0
-5.50837	4.14823	13.87000	0	49	0
-5.66639	3.83218	13.79000	0	49	0
-5.79282	3.61093	13.93000	0	49	0
-5.98245	3.20007	13.85000	0	49	0
-5.98245	2.72600	13.79000	0	49	0
-6.07726	2.34673	13.75000	0	49	0
-6.14047	1.84105	13.75000	0	49	0
-6.20368	1.46179	13.81000	0	49	0
-6.23529	0.86130	13.93000	0	49	0
-6.23529	0.35561	13.77000	0	49	0
-6.23529	0.03956	13.91000	0	49	0
-6.23529	-0.33970	13.77000	0	49	0
-6.29850	-0.56094	13.93000	0	49	0
-6.33010	-1.12983	13.85000	0	49	0
-6.29850	-1.54069	13.81000	0	49	0
-6.26689	-2.07799	13.79000	0	49	0
-6.04566	-2.64688	13.85000	0	49	0
-6.23529	-2.48885	13.79000	0	49	0
-6.17207	-2.96292	13.85000	0	49	0
-6.07726	-3.15256	13.91000	0	49	0
-5.98245	-3.50021	13.87000	0	49	0
-5.91923	-3.78466	13.89000	0	49	0
-5.85602	-4.13232	13.89000	0	49	0
-5.72960	-4.41676	13.79000	0	49	0
-5.63478	-4.82763	13.79000	0	49	0
-5.50837	-5.17529	13.93000	0	49	0
-5.35034	-5.52294	13.83000	0	49	0
-5.13713	-5.78097	13.77000	0	49	0
-4.97108	-5.99702	13.93000	0	49	0
-4.68663	-6.15504	13.87000	0	49	0
-4.46540	-6.37628	13.93000	0	49	0
-4.24416	-6.59751	13.91000	0	49	0
-3.99132	-6.91357	13.79000	0	49	0
-3.51725	-7.19801	13.85000	0	49	0
-3.35922	-7.35604	13.85000	0	49	0
-3.04317	-7.57728	13.83000	0	49	0
-2.72712	-7.79851	13.93000	0	49	0
-2.41106	-8.01975	13.77000	0	49	0
-2.06341	-8.17777	13.79000	0	49	0
-1.27328	-8.33580	13.85000	0	49	0
-0.83081	-8.43061	13.75000	0	49	0
-1.68415	-8.24098	13.91000	0	49	0
-0.51476	-8.43061	13.81000	0	49	0
0.05413	-8.52543	13.93000	0	49	0
0.59142	-8.52543	13.81000	0	49	0
1.03247	-8.49382	13.93000	0	49	0
1.47637	-8.46222	13.87000	0	49	0
1.98205	-8.36740	13.89000	0	49	0
2.23489	-8.27258	13.93000	0	49	0
2.70897	-8.17777	13.93000	0	49	0
3.11983	-8.01975	13.89000	0	49	0
3.30946	-7.89332	13.87000	0	49	0
3.72032	-7.73530	13.93000	0	49	0
3.97317	-7.48245	13.81000	0	49	0
4.19441	-7.26122	13.85000	0	49	0
4.47885	-7.10320	13.89000	0	49	0
4.81472	-6.82394	13.87000	0	49	0
5.00434	-6.63430	13.87000	0	49	0
5.26898	-6.34468	13.85000	0	49	0
5.49022	-6.15504	13.91000	0	49	0
5.71145	-5.90220	13.79000	0	49	0
5.96429	-5.64936	13.85000	0	49	0
6.12231	-5.39652	13.83000	0	49	0
6.37516	-5.08047	13.83000	0	49	0
6.50157	-4.79603	13.77000	0	49	0
6.65960	-4.25873	13.87000	0	49	0
6.72281	-4.03750	13.77000	0	49	0
6.75442	-3.59503	13.87000	0	49	0
6.84923	-3.15256	13.81000	0	49	0
6.91245	-2.89972	13.81000	0	49	0
6.91245	-2.55206	13.85000	0	49	0
6.91245	-2.17280	13.85000	0	49	0
6.94405	-1.79354	13.81000	0	49	0
6.94405	-1.47748	13.79000	0	49	0
6.91245	-1.19304	13.91000	0	49	0
6.81763	-0.81378	13.79000	0	49	0
6.81763	-0.52933	13.85000	0	49	0
6.81763	-0.11847	13.81000	0	49	0
6.78602	0.26079	13.87000	0	49	0
6.69120	0.54524	13.77000	0	49	0
6.72281	0.98772	13.91000	0	49	0
6.65960	1.33537	13.87000	0	49	0
6.59639	1.68302	13.79000	0	49	0
6.53318	2.06229	13.77000	0	49	0
6.47516	2.37174	13.83000	0	49	0
6.34355	2.78920	13.87000	0	49	0
6.21713	3.26328	13.79000	0	49	0
6.12231	3.64255	13.93000	0	49	0
5.96429	3.95859	13.77000	0	49	0
5.80627	4.21143	13.85000	0	49	0
5.64824	4.46427	13.75000	0	49	0
5.52182	4.78033	13.81000	0	49	0
5.39540	5.09638	13.87000	0	49	0
5.20577	5.41243	13.83000	0	49	0
5.07935	5.63367	13.93000	0	49	0
4.88971	5.98132	13.79000	0	49	0
4.73169	6.29737	13.93000	0	49	0
4.41564	6.67663	13.81000	0	49	0
4.03638	7.02429	13.83000	0	49	0
3.56230	7.40355	13.83000	0	49	0
3.75193	7.30874	13.75000	0	49	0
3.40427	7.59318	13.85000	0	49	0
3.05662	7.87763	13.93000	0	49	0
2.77217	8.00405	13.87000	0	49	0
2.45612	8.13047	13.81000	0	49	0
2.20328	8.32010	13.83000	0	49	0
1.76081	8.47813	13.79000	0	49	0
1.47637	8.50973	13.91000	0	49	0
1.16031	8.60454	13.91000	0	49	0
0.87587	8.66775	13.89000	0	49	0
0.49660	8.68097	13.85000	0	49	0
0.17253	8.82578	13.53500	0	49	0
-0.38834	8.85739	13.39500	0	49	0
-0.73599	8.85739	13.41500	0	49	0
-1.17847	8.79417	13.47500	0	49	0
-1.52612	8.66775	13.51500	0	49	0
-1.81057	8.54134	13.45500	0	49	0
-2.03180	8.44652	13.45500	0	49	0
-2.41248	8.25689	13.45500	0	49	0
-2.79033	8.09887	13.45500	0	49	0
-3.13799	7.90924	13.45500	0	49	0
-3.39083	7.56157	13.41500	0	49	0
-3.58045	7.43516	13.55500	0	49	0
-3.80169	7.34034	13.43500	0	49	0
-3.99132	7.08750	13.37500	0	49	0
-4.18095	6.86627	13.51500	0	49	0
-4.35219	6.67663	13.51500	0	49	0
-4.54182	6.42380	13.53500	0	49	0
-4.74984	6.13935	13.51500	0	49	0
-4.83948	5.77990	13.43500	0	49	0
-5.02911	5.36904	13.37500	0	49	0
-5.27676	4.96995	13.43500	0	49	0
-5.42676	4.51946	13.53500	0	49	0
-5.60318	4.14823	13.41500	0	49	0
-5.66639	3.76896	13.47500	0	49	0
-5.88763	3.48452	13.41500	0	49	0
-5.98245	3.07365	13.37500	0	49	0
-6.01405	2.56797	13.43500	0	49	0
-6.07726	2.28353	13.51500	0	49	0
-6.09708	1.80945	13.41500	0	49	0
-6.17207	1.33537	13.55500	0	49	0
-6.26689	0.98772	13.51500	0	49	0
-6.26689	0.41882	13.47500	0	49	0
-6.26689	-0.05525	13.43500	0	49	0
-6.28670	-0.42272	13.45500	0	49	0
-6.33010	-0.75057	13.43500	0	49	0
-6.29850	-1.09823	13.41500	0	49	0
-6.31689	-1.67372	13.39500	0	49	0
-6.33010	-2.14119	13.39500	0	49	0
-6.23529	-2.64688	13.43500	0	49	0
-6.07726	-3.12095	13.41500	0	49	0
-6.01405	-3.50021	13.47500	0	49	0
-5.95084	-3.84787	13.43500	0	49	0
-5.83763	-4.16911	13.47500	0	49	0
-5.67960	-4.51676	13.39500	0	49	0
-5.63478	-4.85924	13.41500	0	49	0
-5.47676	-5.20689	13.41500	0	49	0
-5.38195	-5.55455	13.41500	0	49	0
-5.11874	-5.75596	13.49500	0	49	0
-4.97108	-5.96541	13.45500	0	49	0
-4.71824	-6.18665	13.37500	0	49	0
-4.43379	-6.43949	13.51500	0	49	0
-4.10737	-6.71591	13.37500	0	49	0
-3.72811	-7.07017	13.43500	0	49	0
-3.42243	-7.38764	13.45500	0	49	0
-3.16959	-7.57728	13.37500	0	49	0
-2.85353	-7.76691	13.37500	0	49	0
-2.44267	-8.01975	13.47500	0	49	0
-2.09502	-8.17777	13.43500	0	49	0
-1.84218	-8.27258	13.39500	0	49	0
-1.58933	-8.36740	13.37500	0	49	0
-1.08365	-8.46222	13.49500	0	49	0
-0.60957	-8.52543	13.51500	0	49	0
-0.29352	-8.55703	13.47500	0	49	0
0.02253	-8.62024	13.37500	0	49	0
0.33858	-8.65184	13.37500	0	49	0
0.65463	-8.65184	13.45500	0	49	0
1.09710	-8.65184	13.47500	0	49	0
1.50797	-8.62024	13.45500	0	49	0
1.82402	-8.49382	13.55500	0	49	0
2.29810	-8.40043	13.47500	0	49	0
2.61415	-8.27258	13.49500	0	49	0
2.99341	-8.14616	13.45500	0	49	0
3.34106	-7.95653	13.53500	0	49	0
3.81514	-7.73530	13.41500	0	49	0
3.97317	-7.57728	13.39500	0	49	0
4.25762	-7.35604	13.49500	0	49	0
4.60527	-7.10320	13.53500	0	49	0
4.88971	-6.88196	13.43500	0	49	0
5.11095	-6.72394	13.39500	0	49	0
5.26898	-6.43949	13.45500	0	49	0
5.60861	-6.21307	13.53500	0	49	0
5.86948	-5.93380	13.45500	0	49	0
5.96429	-5.77578	13.55500	0	49	0
6.18552	-5.52294	13.41500	0	49	0
6.31195	-5.36491	13.37500	0	49	0
6.50157	-5.01726	13.51500	0	49	0
6.65960	-4.66960	13.37500	0	49	0
6.69120	-4.35355	13.49500	0	49	0
6.72281	-4.10071	13.37500	0	49	0
6.78602	-3.56343	13.51500	0	49	0
6.88084	-3.24737	13.37500	0	49	0
6.91245	-2.89972	13.47500	0	49	0
6.91245	-2.52046	13.49500	0	49	0
6.91245	-2.01478	13.51500	0	49	0
6.91245	-1.66711	13.43500	0	49	0
6.91245	-1.25625	13.53500	0	49	0
6.84923	-0.94020	13.45500	0	49	0
6.81763	-0.62415	13.55500	0	49	0
6.78602	-0.27649	13.41500	0	49	0
6.75442	0.15135	13.49500	0	49	0
6.72281	0.73487	13.47500	0	49	0
6.65960	1.20895	13.51500	0	49	0
6.62799	1.52500	13.51500	0	49	0
6.50157	1.96747	13.45500	0	49	0
6.43837	2.34673	13.47500	0	49	0
6.40676	2.78920	13.51500	0	49	0
6.21713	3.29488	13.55500	0	49	0
6.02750	3.61093	13.53500	0	49	0
5.90108	3.95859	13.43500	0	49	0
5.77466	4.24304	13.37500	0	49	0
5.67984	4.62230	13.41500	0	49	0
5.39540	5.03317	13.41500	0	49	0
5.26898	5.41243	13.43500	0	49	0
5.17416	5.72848	13.49500	0	49	0
4.98453	6.01292	13.51500	0	49	0
4.82651	6.32897	13.39500	0	49	0
4.60527	6.64503	13.47500	0	49	0
4.35243	6.96108	13.47500	0	49	0
4.00477	7.27713	13.45500	0	49	0
3.72032	7.59318	13.37500	0	49	0
3.34106	7.84602	13.41500	0	49	0
2.89859	8.13047	13.49500	0	49	0
2.36130	8.41492	13.37500	0	49	0
2.04526	8.50973	13.49500	0	49	0
1.57118	8.76257	13.39500	0	49	0
1.16031	8.85739	13.39500	0	49	0
0.71784	8.88899	13.39500	0	49	0
0.05413	9.11022	13.14000	0	49	0
-0.26192	9.01541	13.06000	0	49	0
-0.60957	9.01541	13.00000	0	49	0
-0.76760	9.01541	13.00000	0	49	0
-1.13507	8.97059	13.08000	0	49	0
-1.52612	8.86918	13.16000	0	49	0
-1.84218	8.82578	13.06000	0	49	0
-2.21483	8.59134	13.00000	0	49	0
-2.46767	8.49652	13.02000	0	49	0
-2.68891	8.37010	13.04000	0	49	0
-2.94835	8.09887	13.18000	0	49	0
-3.23280	7.94084	13.00000	0	49	0
-3.39083	7.71960	13.06000	0	49	0
-3.72669	7.44837	13.16000	0	49	0
-4.02292	7.15071	13.16000	0	49	0
-4.21256	6.89787	13.10000	0	49	0
-4.43379	6.64503	13.14000	0	49	0
-4.62343	6.36058	13.14000	0	49	0
-4.78145	5.98132	13.00000	0	49	0
-4.93947	5.69688	13.16000	0	49	0
-5.07911	5.34922	13.18000	0	49	0
-5.27534	5.03317	13.06000	0	49	0
-5.41355	4.78033	13.00000	0	49	0
-5.53997	4.40107	13.14000	0	49	0
-5.53997	3.92699	13.08000	0	49	0
-5.76121	3.64255	13.14000	0	49	0
-5.93244	3.01044	13.16000	0	49	0
-5.97584	2.37834	13.06000	0	49	0
-6.00744	1.96747	13.14000	0	49	0
-6.10226	1.58821	13.02000	0	49	0
-6.16547	1.05093	13.00000	0	49	0
-6.22868	0.82969	13.00000	0	49	0
-6.29850	0.41882	13.16000	0	49	0
-6.36170	-0.05525	13.06000	0	49	0
-6.42492	-0.49772	13.08000	0	49	0
-6.42492	-0.90860	13.10000	0	49	0
-6.45652	-1.22465	13.00000	0	49	0
-6.36170	-1.57230	13.02000	0	49	0
-6.39331	-2.10959	13.08000	0	49	0
-6.29850	-2.58366	13.10000	0	49	0
-6.23529	-2.99453	13.12000	0	49	0
-6.14047	-3.21577	13.04000	0	49	0
-5.98245	-3.59503	13.00000	0	49	0
-5.95084	-3.97429	13.06000	0	49	0
-5.79282	-4.41676	13.10000	0	49	0
-5.69799	-4.73282	13.12000	0	49	0
-5.63478	-5.11207	13.12000	0	49	0
-5.41355	-5.49133	13.12000	0	49	0
-5.16071	-5.87059	13.14000	0	49	0
-4.84466	-6.06023	13.12000	0	49	0
-4.62343	-6.24986	13.14000	0	49	0
-4.43379	-6.43949	13.14000	0	49	0
-4.27576	-6.62912	13.02000	0	49	0
-4.05453	-6.88196	13.18000	0	49	0
-3.80169	-7.13480	13.02000	0	49	0
-3.58045	-7.41925	13.12000	0	49	0
-3.26441	-7.60888	13.04000	0	49	0
-2.91675	-7.79851	13.14000	0	49	0
-2.72712	-7.89332	13.04000	0	49	0
-2.44267	-8.08296	13.14000	0	49	0
-2.18983	-8.20937	13.12000	0	49	0
-1.96860	-8.30419	13.10000	0	49	0
-1.52612	-8.46222	13.02000	0	49	0
-1.11810	-8.60043	13.06000	0	49	0
-0.61242	-8.70845	13.18000	0	49	0
-0.13549	-8.69666	13.18000	0	49	0
0.49660	-8.74666	13.10000	0	49	0
1.00228	-8.74666	13.18000	0	49	0
1.44476	-8.68345	13.04000	0	49	0
1.82402	-8.58864	13.12000	0	49	0
2.17970	-8.46222	13.10000	0	49	0
2.51933	-8.39900	13.06000	0	49	0
2.89859	-8.27258	13.04000	0	49	0
3.30946	-8.14616	13.08000	0	49	0
3.59391	-7.95135	13.08000	0	49	0
4.00477	-7.73011	13.08000	0	49	0
4.31941	-7.49709	13.04000	0	49	0
4.54064	-7.24425	13.14000	0	49	0
4.76330	-7.00838	13.18000	0	49	0
5.14256	-6.69233	13.04000	0	49	0
5.45861	-6.37628	13.06000	0	49	0
5.67984	-6.12344	13.14000	0	49	0
5.86948	-5.87059	13.06000	0	49	0
6.09071	-5.55455	13.02000	0	49	0
6.34355	-5.14368	13.10000	0	49	0
6.46997	-4.98565	13.14000	0	49	0
6.62799	-4.54318	13.16000	0	49	0
6.69120	-4.19552	13.10000	0	49	0
6.75442	-3.94269	13.16000	0	49	0
6.81763	-3.62664	13.06000	0	49	0
6.88084	-3.34219	13.04000	0	49	0
6.91245	-2.93132	13.08000	0	49	0
6.91245	-2.58366	13.02000	0	49	0
7.00726	-2.04638	13.02000	0	49	0
7.00726	-1.73032	13.10000	0	49	0
7.03887	-1.28786	13.18000	0	49	0
6.97566	-0.81378	13.10000	0	49	0
6.88084	-0.40291	13.02000	0	49	0
6.84923	-0.15007	13.00000	0	49	0
6.78602	0.26079	13.12000	0	49	0
6.72281	0.64005	13.08000	0	49	0
6.72281	0.98772	13.10000	0	49	0
6.62799	1.36698	13.06000	0	49	0
6.56478	1.74624	13.00000	0	49	0
6.46997	2.12549	13.16000	0	49	0
6.43837	2.53637	13.18000	0	49	0
6.37516	2.88402	13.02000	0	49	0
6.24874	3.26328	13.06000	0	49	0
6.15392	3.51612	13.08000	0	49	0
5.90108	4.05341	13.14000	0	49	0
5.80627	4.33786	13.08000	0	49	0
5.71145	4.65391	13.12000	0	49	0
5.58503	4.96995	13.06000	0	49	0
5.42701	5.25441	13.12000	0	49	0
5.26898	5.57046	13.10000	0	49	0
5.17416	5.82329	13.04000	0	49	0
4.98453	6.10774	13.16000	0	49	0
4.76330	6.58182	13.02000	0	49	0
4.51045	6.86627	13.00000	0	49	0
4.41564	6.99268	13.06000	0	49	0
4.25762	7.21392	13.02000	0	49	0
4.16280	7.43516	13.10000	0	49	0
3.90995	7.65639	13.10000	0	49	0
3.72032	7.84602	13.04000	0	49	0
3.49909	8.03566	13.04000	0	49	0
3.24625	8.32010	13.02000	0	49	0
